author_x,birth,death,race_eth,education,institution,year,week,rank,title_id,title,author_y,problem,author_alt,author_1,author_2,_merge
,,,,,,1996.0,1996-03-10,15.0,3855.0,ROGUE WARRIOR: TASK FORCE BLUE,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1996.0,1996-03-17,10.0,3855.0,ROGUE WARRIOR: TASK FORCE BLUE,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1996.0,1996-03-24,13.0,3855.0,ROGUE WARRIOR: TASK FORCE BLUE,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1996.0,1996-03-31,15.0,3855.0,ROGUE WARRIOR: TASK FORCE BLUE,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1996.0,1996-04-14,14.0,3855.0,ROGUE WARRIOR: TASK FORCE BLUE,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1997.0,1997-03-09,16.0,1427.0,DESIGNATION GOLD,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1997.0,1997-03-16,15.0,1427.0,DESIGNATION GOLD,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,1998.0,1998-03-15,12.0,3962.0,SEAL FORCE ALPHA,Richard Marcinko and John Weisman,True,Richard Marcinko and John Weisman,Richard Marcinko,John Weisman,right_only
,,,,,,2000.0,2000-03-19,17.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-04-02,13.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-04-09,11.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-04-16,8.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-04-23,10.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-04-30,9.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-05-07,11.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-05-14,8.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-05-21,10.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,2000.0,2000-05-28,12.0,662.0,BEOWULF,translated by Seamus Heaney,True,translated by Seamus Heaney,Seamus Heaney,,right_only
,,,,,,1964.0,1964-05-31,9.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-06-07,7.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-06-14,6.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-06-21,3.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-06-28,3.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-07-05,3.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-07-12,3.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-07-19,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-07-26,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-08-02,3.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-08-09,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-08-16,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-08-23,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-08-30,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-09-06,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-09-13,2.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-09-20,2.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-09-27,3.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-10-04,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-10-11,2.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-10-18,2.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-10-25,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-11-01,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-11-08,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-11-15,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-11-22,4.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-11-29,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-12-06,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-12-13,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-12-20,7.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1964.0,1964-12-27,9.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1965.0,1965-01-03,6.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1965.0,1965-01-10,8.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1965.0,1965-01-17,8.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1965.0,1965-01-31,5.0,915.0,CANDY,Terry Southern and Mason Hoffenberg,True,Terry Southern and Mason Hoffenberg,Terry Southern,Mason Hoffenberg,right_only
,,,,,,1999.0,1999-02-28,13.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-03-07,7.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-03-14,2.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-03-21,6.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-03-28,7.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-04-04,8.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-04-11,12.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-04-18,13.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-04-25,14.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-08-22,2.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-08-29,2.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-09-05,3.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-09-05,11.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-09-12,4.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-09-12,12.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-09-19,5.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-09-19,12.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-09-26,6.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-10-03,8.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-10-10,7.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-10-10,15.0,498.0,APOLLYON,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-10-17,8.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-10-24,10.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-10-31,13.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-11-07,12.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-11-14,11.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,1999.0,1999-11-21,11.0,530.0,ASSASSINS,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-06-11,1.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-06-18,1.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-06-25,1.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-07-02,1.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-07-09,3.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-07-16,6.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-07-23,4.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-07-30,5.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-08-06,5.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-08-13,9.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-08-20,10.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-08-27,11.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-09-03,10.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-09-10,10.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-09-17,7.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-09-24,8.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-10-01,12.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-10-08,10.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-12-03,1.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-12-10,1.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-12-17,1.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-12-24,1.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2000.0,2000-12-31,1.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-01-07,2.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-01-14,3.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-01-21,3.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-01-21,13.0,5469.0,THE INDWELLING,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-01-28,6.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-02-04,12.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-02-11,6.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-02-18,6.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-02-25,10.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-03-04,15.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-03-11,9.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-03-18,5.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-03-25,7.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-04-01,10.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-04-08,11.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-04-15,9.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-04-22,11.0,5766.0,THE MARK,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-11-18,1.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-11-25,1.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-12-02,1.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-12-09,3.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-12-16,3.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-12-23,5.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2001.0,2001-12-30,8.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-01-06,3.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-01-13,6.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-01-20,5.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-01-27,9.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-02-10,12.0,1425.0,DESECRATION,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-07-21,1.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-07-28,1.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-08-04,1.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-08-18,2.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-08-25,3.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-09-01,3.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-09-08,4.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-09-15,6.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-09-22,7.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
,,,,,,2002.0,2002-09-29,13.0,6122.0,THE REMNANT,Tim LaHaye and Jerry B. Jenkins,True,Tim LaHaye and Jerry B. Jenkins,Tim LaHaye,Jerry B. Jenkins,right_only
